implementation,model_size,ttt_type,backward,batch,seq_len,mini_batch,dtype,time_ms,throughput,checkpoint_interval,failed,inner_only
"jax","125m-h32","mlp",false,1,2048,16,"bfloat16",392.9928779602051,5211.290369000994,"",false,"false"
"jax","125m-h32","mlp",true,1,2048,16,"bfloat16",2253.0813217163086,908.9773992000938,"",false,"false"
"jax","125m-h32","mlp",false,1,2048,16,"float32",369.5629596710205,5541.680913647568,"",false,"false"
"jax","125m-h32","mlp",true,1,2048,16,"float32",2056.7970752716064,995.7229250384632,"",false,"false"
"jax","125m","linear",true,1,512,16,"float32",298.32348823547363,1716.2577543872999,"",false,"false"
"jax","125m","linear",true,1,1024,16,"float32",577.1614074707031,1774.2004000015863,"",false,"false"
"jax","125m","linear",false,1,2048,8,"float32",323.76999855041504,6325.477991071803,"",false,"false"
"jax","125m","linear",false,1,2048,16,"bfloat16",226.22175216674805,9053.06399753468,"",false,"false"
"jax","125m","linear",true,1,2048,16,"bfloat16",1199.3748664855957,1707.5562088448985,"",false,"false"
"jax","125m","linear",true,1,2048,16,"bfloat16",57.80925750732422,35426.85182802298,"",false,"true"
"jax","125m","linear",false,1,2048,16,"bfloat16",10.01119613647461,204570.95956180044,"",false,"true"
"jax","125m","linear",false,1,2048,16,"float32",211.0978603363037,9701.661574102623,"",false,"false"
"jax","125m","linear",true,1,2048,16,"float32",1042.2457218170166,1964.9876772145292,"",false,"false"
"jax","125m","linear",true,1,2048,16,"float32",51.73659324645996,39585.13445684082,"",false,"true"
"jax","125m","linear",false,1,2048,16,"float32",10.624933242797852,192754.15225674422,"",false,"true"
"jax","125m","linear",true,2,2048,16,"bfloat16",59.19599533081055,69193.86990808987,"",false,"true"
"jax","125m","linear",false,2,2048,16,"bfloat16",14.322423934936523,285985.1110822571,"",false,"true"
"jax","125m","linear",true,2,2048,16,"float32",59.824466705322266,68466.97054861671,"",false,"true"
"jax","125m","linear",false,2,2048,16,"float32",15.156984329223633,270238.45317980903,"",false,"true"
"jax","125m","linear",true,4,2048,16,"bfloat16",67.7497386932373,120915.5955138424,"",false,"true"
"jax","125m","linear",false,4,2048,16,"bfloat16",15.306282043457031,535205.086169298,"",false,"true"
"jax","125m","linear",true,4,2048,16,"float32",73.25105667114258,111834.56419990808,"",false,"true"
"jax","125m","linear",false,4,2048,16,"float32",19.861221313476562,412462.0470565639,"",false,"true"
"jax","125m","linear",true,8,2048,16,"bfloat16",74.74379539489746,219202.1413073504,"",false,"true"
"jax","125m","linear",false,8,2048,16,"bfloat16",16.187524795532227,1012137.4457768863,"",false,"true"
"jax","125m","linear",true,8,2048,16,"float32",77.72154808044434,210803.8298856583,"",false,"true"
"jax","125m","linear",false,8,2048,16,"float32",19.908571243286133,822962.1201735035,"",false,"true"
"jax","125m","linear",true,16,2048,16,"bfloat16",98.95339012145996,331145.80470440723,"",false,"true"
"jax","125m","linear",false,16,2048,16,"bfloat16",22.24884033203125,1472795.8631095262,"",false,"true"
"jax","125m","linear",true,16,2048,16,"float32",97.59249687194824,335763.5171789396,"",false,"true"
"jax","125m","linear",false,16,2048,16,"float32",26.995038986206055,1213852.664437485,"",false,"true"
"jax","125m","linear",false,1,2048,32,"float32",122.7393627166748,16685.763675728846,"",false,"false"
"jax","125m","linear",false,1,2048,64,"float32",98.15583229064941,20864.781564234137,"",false,"false"
"jax","125m","mlp",false,1,2048,16,"bfloat16",442.1884059906006,4631.509945205423,"",false,"false"
"jax","125m","mlp",true,1,2048,16,"bfloat16",2411.8932723999023,849.1254664689959,"",false,"false"
"jax","125m","mlp",false,1,2048,16,"float32",419.5089340209961,4881.89841482017,"",false,"false"
"jax","125m","mlp",true,1,2048,16,"float32",2188.373851776123,935.8547207725989,"",false,"false"
"jax","350m","linear",true,1,512,16,"float32",699.2259502410889,732.2382697945714,"",false,"false"
"jax","350m","linear",true,1,1024,16,"float32",1313.5146617889404,779.5877958494684,"",false,"false"
"jax","350m","linear",false,1,2048,16,"bfloat16",553.6386013031006,3699.164030794849,"",false,"false"
"jax","350m","linear",true,1,2048,16,"bfloat16",2760.0221157073975,742.023039723033,"",false,"false"
"jax","350m","linear",false,1,2048,16,"float32",430.6302547454834,4755.820050800739,"",false,"false"
"jax","350m","linear",true,1,2048,16,"float32",2315.4879570007324,884.478795844306,"",false,"false"
"jax","350m","mlp",false,1,2048,16,"float32",876.9609928131104,2335.3376225211996,"",false,"false"
"jax","350m","mlp",true,1,2048,16,"float32",4911.2592697143555,417.0009945573723,"",false,"false"
"jax","760m","linear",false,1,2048,16,"bfloat16",846.1640357971191,2420.334489955845,"",false,"false"
"jax","760m","linear",true,1,2048,16,"bfloat16",3968.310070037842,516.0887037187772,"",false,"false"
"jax","760m","linear",false,1,2048,16,"float32",722.0789909362793,2836.254794429725,"",false,"false"
"jax","760m","mlp",false,1,2048,16,"float32",1174.5951652526855,1743.5794566372342,"",false,"false"
"kernels","1b","linear",false,1,2048,16,"bfloat16",1286.2146854400635,1592.2691780643916,"",false,"false"
"kernels","1b","linear",false,1,2048,16,"float32",975.024938583374,2100.459094898193,"",false,"false"
"kernels","1b","mlp",false,1,2048,16,"float32",1678.9447784423828,1219.8137939354997,"",false,"false"
"kernels","125m-h32","linear",false,1,2048,8,"float32",976.0501861572266,2098.2527630706263,"",false,"false"
"kernels","125m-h32","linear",false,1,2048,16,"bfloat16",588.8258457183838,3478.1081959834546,"",false,"false"
"kernels","125m-h32","linear",false,1,2048,16,"float32",484.93480682373047,4223.248096819806,"",false,"false"
"kernels","125m-h32","linear",false,1,2048,32,"float32",248.16813468933105,8252.469651527928,"",false,"false"
"kernels","125m-h32","linear",false,1,2048,64,"float32",142.67053604125977,14354.750860456053,"",false,"false"
"kernels","125m-h32","mlp",false,1,2048,16,"float32",887.5650405883789,2307.4365329242273,"",false,"false"
"kernels","125m","linear",false,1,2048,8,"float32",955.2042007446289,2144.0441723387344,"",false,"false"
"kernels","125m","linear",false,1,2048,16,"bfloat16",564.430046081543,3628.439014219534,"",false,"false"
"kernels","125m","linear",false,1,2048,16,"float32",488.21725845336914,4194.853755248002,"",false,"false"
"kernels","125m","linear",false,1,2048,32,"float32",267.15354919433594,7666.003338440471,"",false,"false"
"kernels","125m","linear",false,1,2048,64,"float32",136.72842979431152,14978.596646512542,"",false,"false"
"kernels","125m","mlp",false,1,2048,16,"float32",852.0633697509766,2403.577096147845,"",false,"false"
"kernels","350m","linear",false,1,2048,16,"bfloat16",1093.890619277954,1872.2164391096308,"",false,"false"
"kernels","350m","linear",false,1,2048,16,"float32",1029.5560836791992,1989.206836291338,"",false,"false"
"kernels","350m","mlp",false,1,2048,16,"float32",1753.7773132324219,1167.7651344601388,"",false,"false"
"kernels","760m","linear",false,1,2048,16,"bfloat16",1076.6226291656494,1902.2449877234508,"",false,"false"
"kernels","760m","linear",false,1,2048,16,"float32",1025.6243705749512,1996.8324259415938,"",false,"false"
"kernels","760m","mlp",false,1,2048,16,"float32",1684.9634170532227,1215.4566557781297,"",false,"false"
"pytorch","1b","linear",true,1,512,16,"float32",2364.9258613586426,216.49727307132477,"",false,"false"
"pytorch","1b","linear",false,1,2048,16,"bfloat16",2242.967176437378,913.0762239922501,"",false,"false"
"pytorch","1b","linear",true,1,2048,16,"bfloat16",19998.08621406555,102.40979952169371,"",false,"false"
"pytorch","1b","linear",false,1,2048,16,"float32",2075.1853942871094,986.8997756239276,"",false,"false"
"pytorch","1b","mlp",false,1,2048,16,"float32",3496.3226795196533,585.7582917036042,"",false,"false"
"pytorch","125m-h32","linear",false,1,2048,8,"float32",1866.2042617797852,1097.414705315718,"",false,"false"
"pytorch","125m-h32","linear",false,1,2048,16,"bfloat16",954.9594402313232,2144.5937007585426,"",false,"false"
"pytorch","125m-h32","linear",true,1,2048,16,"bfloat16",4427.43444442749,462.5703724597612,"",false,"false"
"pytorch","125m-h32","linear",true,1,2048,16,"bfloat16",281.8307399749756,7266.772958059319,"",false,"true"
"pytorch","125m-h32","linear",false,1,2048,16,"bfloat16",85.73040962219238,23888.83954976286,"",false,"true"
"pytorch","125m-h32","linear",false,1,2048,16,"float32",979.0771961212158,2091.7656014393015,"",false,"false"
"pytorch","125m-h32","linear",true,1,2048,16,"float32",4127.270793914795,496.2116861872863,"",false,"false"
"pytorch","125m-h32","linear",true,1,2048,16,"float32",272.38688468933105,7518.717365323342,"",false,"true"
"pytorch","125m-h32","linear",false,1,2048,16,"float32",81.92911148071289,24997.219705990883,"",false,"true"
"pytorch","125m-h32","linear",true,2,2048,16,"bfloat16",302.9327869415283,13521.151148259843,"",false,"true"
"pytorch","125m-h32","linear",false,2,2048,16,"bfloat16",94.68822479248047,43257.7546888943,"",false,"true"
"pytorch","125m-h32","linear",true,2,2048,16,"float32",274.3852138519287,14927.91809915237,"",false,"true"
"pytorch","125m-h32","linear",false,2,2048,16,"float32",83.64706039428711,48967.65027596531,"",false,"true"
"pytorch","125m-h32","linear",true,4,2048,16,"bfloat16",268.48154067993164,30512.33980278009,"",false,"true"
"pytorch","125m-h32","linear",false,4,2048,16,"bfloat16",90.23013114929199,90790.07085167337,"",false,"true"
"pytorch","125m-h32","linear",true,4,2048,16,"float32",311.03787422180176,26337.62856210324,"",false,"true"
"pytorch","125m-h32","linear",false,4,2048,16,"float32",82.98234939575195,98719.788721954,"",false,"true"
"pytorch","125m-h32","linear",true,8,2048,16,"bfloat16",270.51167488098145,60566.701999862154,"",false,"true"
"pytorch","125m-h32","linear",false,8,2048,16,"bfloat16",114.83259201049805,142677.2635986669,"",false,"true"
"pytorch","125m-h32","linear",true,8,2048,16,"float32",263.1472110748291,62261.727696369206,"",false,"true"
"pytorch","125m-h32","linear",false,8,2048,16,"float32",91.27540588378906,179500.70822867603,"",false,"true"
"pytorch","125m-h32","linear",true,16,2048,16,"bfloat16",432.10034370422363,75834.23729565459,"",false,"true"
"pytorch","125m-h32","linear",false,16,2048,16,"bfloat16",105.60431480407715,310290.3518742863,"",false,"true"
"pytorch","125m-h32","linear",true,16,2048,16,"float32",284.7480773925781,115077.15978297274,"",false,"true"
"pytorch","125m-h32","linear",false,16,2048,16,"float32",88.1650447845459,371666.5723935953,"",false,"true"
"pytorch","125m-h32","linear",false,1,2048,32,"float32",474.8563289642334,4312.883445119371,"",false,"false"
"pytorch","125m-h32","linear",false,1,2048,64,"float32",244.0943717956543,8390.197549145052,"",false,"false"
"pytorch","125m-h32","mlp",false,1,2048,16,"float32",1770.3540325164795,1156.8307594887442,"",false,"false"
"pytorch","125m-h32","mlp",true,1,2048,16,"float32",7039.236211776733,290.9406558304819,"",false,"false"
"pytorch","125m","linear",true,1,512,16,"float32",1141.58935546875,448.4975245672003,"",false,"false"
"pytorch","125m","linear",true,1,1024,16,"float32",2375.1357078552246,431.133259717898,"",false,"false"
"pytorch","125m","linear",false,1,2048,8,"float32",1865.9147262573242,1097.584992057973,"",false,"false"
"pytorch","125m","linear",false,1,2048,16,"bfloat16",933.0737590789795,2194.8961484261913,"",false,"false"
"pytorch","125m","linear",true,1,2048,16,"bfloat16",4355.662536621094,470.19253277338066,"",false,"false"
"pytorch","125m","linear",true,1,2048,16,"bfloat16",266.193151473999,7693.66149602103,"",false,"true"
"pytorch","125m","linear",false,1,2048,16,"bfloat16",90.56520462036133,22613.54135492737,"",false,"true"
"pytorch","125m","linear",false,1,2048,16,"float32",973.8058090209961,2103.088707243318,"",false,"false"
"pytorch","125m","linear",true,1,2048,16,"float32",4044.7803020477295,506.3315797308373,"",false,"false"
"pytorch","125m","linear",true,1,2048,16,"float32",277.46968269348145,7380.986564439941,"",false,"true"
"pytorch","125m","linear",false,1,2048,16,"float32",97.77827262878418,20945.348541544037,"",false,"true"
"pytorch","125m","linear",true,2,2048,16,"bfloat16",278.5090446472168,14706.883236730573,"",false,"true"
"pytorch","125m","linear",false,2,2048,16,"bfloat16",95.58210372924805,42853.2103834269,"",false,"true"
"pytorch","125m","linear",true,2,2048,16,"float32",302.4235725402832,13543.917775967704,"",false,"true"
"pytorch","125m","linear",false,2,2048,16,"float32",88.64145278930664,46208.6289327393,"",false,"true"
"pytorch","125m","linear",true,4,2048,16,"bfloat16",361.60664558410645,22654.450906916794,"",false,"true"
"pytorch","125m","linear",false,4,2048,16,"bfloat16",91.36772155761719,89659.67258835564,"",false,"true"
"pytorch","125m","linear",true,4,2048,16,"float32",268.83392333984375,30472.344777873008,"",false,"true"
"pytorch","125m","linear",false,4,2048,16,"float32",82.46240615844727,99342.23825896486,"",false,"true"
"pytorch","125m","linear",true,8,2048,16,"bfloat16",443.2742118835449,36961.32001539565,"",false,"true"
"pytorch","125m","linear",false,8,2048,16,"bfloat16",82.9854965209961,197432.08978516742,"",false,"true"
"pytorch","125m","linear",true,8,2048,16,"float32",289.9820327758789,56500.052238280754,"",false,"true"
"pytorch","125m","linear",false,8,2048,16,"float32",83.38894844055176,196476.8750103643,"",false,"true"
"pytorch","125m","linear",true,16,2048,16,"bfloat16",277.63218879699707,118026.6601721739,"",false,"true"
"pytorch","125m","linear",false,16,2048,16,"bfloat16",99.24654960632324,330167.649454609,"",false,"true"
"pytorch","125m","linear",true,16,2048,16,"float32",316.68405532836914,103472.21291587579,"",false,"true"
"pytorch","125m","linear",false,16,2048,16,"float32",97.52163887023926,336007.47874633834,"",false,"true"
"pytorch","125m","linear",false,1,2048,32,"float32",479.9753665924072,4266.885641527416,"",false,"false"
"pytorch","125m","linear",false,1,2048,64,"float32",239.70441818237305,8543.855868529845,"",false,"false"
"pytorch","125m","mlp",false,1,2048,16,"float32",1724.210786819458,1187.7898083318544,"",false,"false"
"pytorch","125m","mlp",true,1,2048,16,"float32",7342.757987976074,278.91427217860706,"",false,"false"
"pytorch","350m","linear",true,1,512,16,"float32",2225.432348251343,230.0676542256202,"",false,"false"
"pytorch","350m","linear",true,1,1024,16,"float32",4518.735551834106,226.6120661972284,"",false,"false"
"pytorch","350m","linear",false,1,2048,16,"bfloat16",1920.2860832214355,1066.507755221719,"",false,"false"
"pytorch","350m","linear",true,1,2048,16,"bfloat16",9598.480463027954,213.36710616733748,"",false,"false"
"pytorch","350m","linear",false,1,2048,16,"float32",1923.240613937378,1064.8693591215333,"",false,"false"
"pytorch","350m","linear",true,1,2048,16,"float32",8614.29352760315,237.74439464333392,"",false,"false"
"pytorch","350m","mlp",false,1,2048,16,"float32",3455.4609298706055,592.6850401624105,"",false,"false"
"pytorch","760m","linear",false,1,2048,16,"bfloat16",1957.2115421295166,1046.3866352288635,"",false,"false"
"pytorch","760m","linear",true,1,2048,16,"bfloat16",14693.85051727295,139.37803420502544,"",false,"false"
"pytorch","760m","linear",false,1,2048,16,"float32",1994.7537899017334,1026.693123917258,"",false,"false"
"pytorch","760m","linear",true,1,2048,16,"float32",8590.487575531006,238.4032317133532,"",false,"false"
"pytorch","760m","mlp",false,1,2048,16,"float32",3562.707471847534,574.8437153999503,"",false,"false"
"burn","1b","fused-naive-multi",true,1,512,16,"bfloat16",0,0,"",true,false
"burn","1b","fused-naive-multi",true,1,1024,16,"bfloat16",0,0,"",true,false
"burn","1b","fused-naive-multi",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","1b","fused-naive-multi",true,1,2048,16,"float32",0,0,"",true,false
"burn","1b","fused-naive",true,1,2048,16,"float32",0,0,"",true,false
"burn","1b","fused-tile-multi",true,1,2048,16,"float32",0,0,"",true,false
"burn","1b","fused-tile",true,1,2048,16,"float32",0,0,"",true,false
"burn","1b","linear",true,1,2048,16,"float32",0,0,"",true,false
"burn","1b","mlp",true,1,2048,16,"float32",0,0,"",true,false
"burn","125m-h32","fused-naive-multi",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","125m-h32","fused-naive-multi",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m-h32","fused-naive",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m-h32","fused-tile-multi",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m-h32","fused-tile",true,1,512,16,"float32",0,0,"",true,false
"burn","125m-h32","fused-tile",true,1,2048,16,"float32",0,0,"",true,false
"burn","125m-h32","fused-tile",true,1,2048,16,"float32",0,0,"",true,true
"burn","125m-h32","fused-tile",true,2,2048,16,"bfloat16",0,0,"",true,true
"burn","125m-h32","fused-tile",true,2,2048,16,"float32",0,0,"",true,true
"burn","125m-h32","fused-tile",true,4,2048,16,"bfloat16",0,0,"",true,true
"burn","125m-h32","fused-tile",true,4,2048,16,"float32",0,0,"",true,true
"burn","125m-h32","fused-tile",true,8,2048,16,"bfloat16",0,0,"",true,true
"burn","125m-h32","fused-tile",true,8,2048,16,"float32",0,0,"",true,true
"burn","125m-h32","fused-tile",true,16,2048,16,"bfloat16",0,0,"",true,true
"burn","125m-h32","fused-tile",true,16,2048,16,"float32",0,0,"",true,true
"burn","125m-h32","fused-tile",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m-h32","linear",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","125m-h32","linear",true,1,2048,16,"float32",0,0,"",true,false
"burn","125m-h32","mlp",true,1,2048,16,"float32",0,0,"",true,false
"burn","125m","fused-naive-multi",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","125m","fused-naive-multi",false,1,2048,32,"float32",0,0,"",true,false
"burn","125m","fused-naive-multi",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m","fused-naive",false,1,2048,32,"float32",0,0,"",true,false
"burn","125m","fused-naive",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m","fused-tile-multi",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","125m","fused-tile-multi",false,1,2048,32,"float32",0,0,"",true,false
"burn","125m","fused-tile-multi",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m","fused-tile",true,1,512,16,"float32",0,0,"",true,false
"burn","125m","fused-tile",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","125m","fused-tile",true,1,2048,16,"float32",0,0,"",true,false
"burn","125m","fused-tile",true,1,2048,16,"float32",0,0,"",true,true
"burn","125m","fused-tile",true,2,2048,16,"bfloat16",0,0,"",true,true
"burn","125m","fused-tile",true,2,2048,16,"float32",0,0,"",true,true
"burn","125m","fused-tile",true,4,2048,16,"bfloat16",0,0,"",true,true
"burn","125m","fused-tile",true,4,2048,16,"float32",0,0,"",true,true
"burn","125m","fused-tile",true,8,2048,16,"bfloat16",0,0,"",true,true
"burn","125m","fused-tile",true,8,2048,16,"float32",0,0,"",true,true
"burn","125m","fused-tile",true,16,2048,16,"bfloat16",0,0,"",true,true
"burn","125m","fused-tile",true,16,2048,16,"float32",0,0,"",true,true
"burn","125m","fused-tile",false,1,2048,32,"float32",0,0,"",true,false
"burn","125m","fused-tile",false,1,2048,64,"float32",0,0,"",true,false
"burn","125m","linear",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","125m","linear",true,1,2048,16,"float32",0,0,"",true,false
"burn","125m","mlp",true,1,2048,16,"float32",0,0,"",true,false
"burn","350m","fused-naive-multi",true,1,1024,16,"bfloat16",0,0,"",true,false
"burn","350m","fused-naive-multi",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","350m","fused-tile",true,1,2048,16,"float32",0,0,"",true,false
"burn","350m","linear",true,1,2048,16,"float32",0,0,"",true,false
"burn","350m","mlp",true,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-naive-multi",false,1,512,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-naive-multi",true,1,512,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-naive-multi",false,1,512,16,"float32",0,0,"",true,false
"burn","760m","fused-naive-multi",true,1,512,16,"float32",0,0,"",true,false
"burn","760m","fused-naive-multi",true,1,1024,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-naive-multi",true,1,1024,16,"float32",0,0,"",true,false
"burn","760m","fused-naive-multi",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-naive-multi",false,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-naive-multi",true,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-naive",false,1,512,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-naive",false,1,512,16,"float32",0,0,"",true,false
"burn","760m","fused-naive",false,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-naive",true,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-tile-multi",false,1,512,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-tile-multi",false,1,512,16,"float32",0,0,"",true,false
"burn","760m","fused-tile-multi",true,1,2048,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-tile-multi",false,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-tile-multi",true,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-tile",false,1,512,16,"bfloat16",0,0,"",true,false
"burn","760m","fused-tile",false,1,512,16,"float32",0,0,"",true,false
"burn","760m","fused-tile",false,1,2048,16,"float32",0,0,"",true,false
"burn","760m","fused-tile",true,1,2048,16,"float32",0,0,"",true,false
"burn","760m","linear",true,1,2048,16,"float32",0,0,"",true,false
"burn","760m","mlp",true,1,2048,16,"float32",0,0,"",true,false
"jax","1b","linear",true,1,512,16,"float32",0,0,"",true,false
"jax","1b","linear",true,1,1024,16,"float32",0,0,"",true,false
"jax","1b","linear",true,1,2048,16,"float32",0,0,"",true,false
"jax","1b","mlp",true,1,2048,16,"float32",0,0,"",true,false
"jax","760m","linear",true,1,2048,16,"float32",0,0,"",true,false
"jax","760m","mlp",true,1,2048,16,"float32",0,0,"",true,false
"kernels","125m-h32","linear",false,1,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m-h32","linear",false,1,2048,16,"float32",0,0,"",true,true
"kernels","125m-h32","linear",false,2,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m-h32","linear",false,2,2048,16,"float32",0,0,"",true,true
"kernels","125m-h32","linear",false,4,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m-h32","linear",false,4,2048,16,"float32",0,0,"",true,true
"kernels","125m-h32","linear",false,8,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m-h32","linear",false,8,2048,16,"float32",0,0,"",true,true
"kernels","125m-h32","linear",false,16,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m-h32","linear",false,16,2048,16,"float32",0,0,"",true,true
"kernels","125m","linear",false,1,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m","linear",false,1,2048,16,"float32",0,0,"",true,true
"kernels","125m","linear",false,2,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m","linear",false,2,2048,16,"float32",0,0,"",true,true
"kernels","125m","linear",false,4,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m","linear",false,4,2048,16,"float32",0,0,"",true,true
"kernels","125m","linear",false,8,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m","linear",false,8,2048,16,"float32",0,0,"",true,true
"kernels","125m","linear",false,16,2048,16,"bfloat16",0,0,"",true,true
"kernels","125m","linear",false,16,2048,16,"float32",0,0,"",true,true
"pytorch","1b","linear",true,1,1024,16,"float32",0,0,"",true,false
"pytorch","1b","linear",true,1,2048,16,"float32",0,0,"",true,false
"pytorch","1b","mlp",true,1,2048,16,"float32",0,0,"",true,false
"pytorch","350m","mlp",true,1,2048,16,"float32",0,0,"",true,false
"pytorch","760m","mlp",true,1,2048,16,"float32",0,0,"",true,false
